,x_top_left,y_top_left,x_top_right,y_top_right,x_bot_left,y_bot_left,x_bot_right,y_bot_right,custom_center_x,custom_center_y,left_height,top_width,right_height,bot_width,dist_to_top_left,dist_to_bot_left,dist_to_top_right,dist_to_bot_right,smoothed_y_top_left,smoothed_y_top_right,smoothed_y_bot_left,smoothed_y_bot_right,cos_alpha,angle,smoothed_center_x,smoothed_center_y
0,370.12109,197.34717,539.85991,207.74605,368.746,222.83216,540.36434,223.55822,455.24271,210.4527,25.54043,170.15957,16.36369,171.66752,86.12459,87.3781,84.66047,86.12459,197.44139,207.8679,222.91158,223.17115,0.00728,89.58271,455.19603,209.96321
1,370.12385,197.33318,539.88227,207.73485,368.74371,222.82486,540.37235,223.68755,455.2481,210.51036,25.54144,170.17126,16.47903,171.68969,86.13812,87.37652,84.67967,86.13812,197.34197,207.70279,222.83394,223.67105,0.00711,89.59269,455.26014,210.37005
2,370.13038,197.30786,539.94937,207.70124,368.74098,222.80486,540.39639,223.98531,455.26338,210.64658,25.54399,170.20548,16.78955,171.75444,86.17163,87.37248,84.73718,86.17163,197.26078,207.56418,222.76909,224.21358,0.00669,89.61682,455.31687,210.75427
3,370.14135,197.26461,540.06119,207.64523,368.73617,222.77141,540.43645,224.50412,455.2889,210.88436,25.54749,170.2622,17.23739,171.84972,86.22994,87.3652,84.83415,86.22994,197.19667,207.45044,222.71627,224.78919,0.00598,89.65734,455.3669,211.11621
4,370.15581,197.21272,540.21775,207.56681,368.73158,222.72555,540.49255,225.1505,455.32418,211.18161,25.55199,170.33769,17.80934,171.9652,86.30632,87.35869,84.9705,86.30632,197.1485,207.35991,222.67474,225.38832,0.00504,89.71105,455.41089,211.45617
5,370.17443,197.14551,540.3134,207.41758,368.7259,222.66035,540.6626,225.86267,455.41851,211.50409,25.55733,170.42697,18.48275,172.0863,86.44491,87.40749,84.99319,86.44491,197.11512,207.29098,222.64375,226.00139,0.00359,89.79428,455.4495,211.77446
6,370.19095,197.12252,540.40978,207.16986,368.73224,222.65016,540.87847,226.5999,455.53471,211.86121,25.5602,170.53054,19.19737,172.19017,86.60708,87.47039,85.00462,86.60708,197.09539,207.24199,222.62257,226.61885,0.00188,89.89244,455.48339,212.07141
7,370.15164,197.10546,540.50213,206.97313,368.68657,222.62489,541.03258,227.19948,455.59211,212.15247,25.56103,170.64276,19.91826,172.26591,86.75533,87.53425,85.06784,86.75533,197.08817,207.2113,222.61043,227.23113,0.00051,89.97055,455.51323,212.34732
8,370.14139,197.09398,540.60411,206.91095,368.6723,222.60879,541.13848,227.91763,455.63994,212.5058,25.55874,170.74448,20.61219,172.31888,86.87649,87.5525,85.14818,86.87649,197.09231,207.19729,222.60659,227.82867,1e-05,89.99931,455.53968,212.6025
9,370.15286,197.07722,540.70438,206.85528,368.67936,222.59461,541.19372,228.76471,455.67329,212.92096,25.55237,170.83355,21.2426,172.34797,86.97567,87.53013,85.24716,86.97567,197.10668,207.19831,222.61031,228.40189,-0.00041,90.02359,455.5634,212.83729
10,370.18373,197.07765,540.8279,206.92793,368.71296,222.59854,541.14687,229.32039,455.6653,213.19902,25.54159,170.90172,21.79483,172.34698,86.98849,87.45891,85.39318,86.98849,197.13013,207.21272,222.62084,228.94124,9e-05,89.99463,455.58506,213.05198
11,370.23142,197.0915,540.93803,207.08684,368.76411,222.60176,541.08559,229.58716,455.65851,213.33933,25.52618,170.94253,22.24892,172.3149,86.95849,87.38666,85.50843,86.95849,197.16151,207.23888,222.63742,229.42766,0.00103,89.94094,455.60531,213.2469
12,370.2926,197.11681,541.03152,207.24505,368.82927,222.60295,541.00662,229.87722,455.64961,213.49702,25.5076,170.95749,22.60314,172.2452,86.9145,87.29656,85.6105,86.9145,197.19968,207.27516,222.65933,229.8365,0.0019,89.8913,455.62483,213.42235
13,370.363,197.16057,541.10509,207.40584,368.90981,222.61896,540.90669,230.26738,455.63484,213.71398,25.48655,170.94593,22.85915,172.13953,86.8637,87.18102,85.70272,86.8637,197.2435,207.31992,222.68579,230.16775,0.00291,89.83306,455.64427,213.57866
14,370.44354,197.22969,541.15547,207.57248,369.00706,222.65569,540.78252,230.5736,455.61303,213.90165,25.46442,170.91163,23.02665,172.0039,86.78592,87.04728,85.77627,86.78592,197.29183,207.37152,222.71608,230.42504,0.00408,89.76649,455.66429,213.71613
15,370.52821,197.3226,541.1794,207.69233,369.11326,222.71292,540.63086,230.65499,455.57953,213.98879,25.44193,170.86123,23.10817,171.84519,86.66885,86.90528,85.83113,86.66885,197.34352,207.42831,222.74944,230.6132,0.00502,89.71234,455.68557,213.83508
16,370.61806,197.44177,541.1582,207.71698,369.22982,222.81214,540.62556,230.69858,455.62181,214.07017,25.41962,170.8001,23.12426,171.67874,86.6149,86.83317,85.77201,86.6149,197.39743,207.48867,222.78513,230.7392,0.00551,89.68409,455.70875,213.93583
17,370.71466,197.50997,541.09759,207.7273,369.33551,222.85465,540.67105,230.69583,455.69285,214.1029,25.39922,170.71917,23.10187,171.52208,86.58302,86.79968,85.64238,86.58302,197.44024,207.53145,222.81469,230.80914,0.00553,89.68298,455.74554,214.02687
18,370.80416,197.57322,541.09937,207.76668,369.43197,222.89776,540.66612,230.68598,455.73514,214.1296,25.37945,170.62584,23.04445,171.40051,86.52968,86.74743,85.60105,86.52968,197.48421,207.58208,222.84647,230.8133,0.00566,89.67599,455.7846,214.08447
19,370.89404,197.62115,541.0422,207.80187,369.52358,222.9303,540.61553,230.73975,455.75479,214.18045,25.36132,170.52869,22.96126,171.31842,86.4613,86.674,85.52561,86.4613,197.52789,207.63977,222.87964,230.77011,0.00567,89.67531,455.82641,214.11304
20,370.96966,197.67179,541.01303,207.82958,369.602,222.97434,540.60626,230.71101,455.78796,214.1914,25.34667,170.43377,22.88246,171.27835,86.41204,86.63232,85.46219,86.41204,197.57003,207.69942,222.91301,230.70612,0.00567,89.67537,455.87161,214.11825
21,371.02928,197.72122,541.03134,207.85248,369.66381,223.02266,540.57961,230.69741,455.80444,214.20932,25.33812,170.35073,22.79896,171.26701,86.36368,86.59033,85.46364,86.36368,197.61082,207.76053,222.94597,230.62235,0.00561,89.67865,455.92071,214.10466
22,371.09107,197.75211,541.03573,207.85215,369.72415,223.05416,540.67392,230.62736,455.8825,214.18973,25.33555,170.28618,22.68955,171.28252,86.37002,86.61316,85.38875,86.37002,197.64688,207.81545,222.97571,230.5057,0.00539,89.6912,455.97702,214.07656
23,371.12952,197.76213,541.05965,207.83488,369.75559,223.06615,540.7965,230.4602,455.96301,214.11117,25.33791,170.2447,22.56229,171.32189,86.39451,86.67128,85.32778,86.39451,197.67996,207.85487,223.00415,230.36959,0.00496,89.71566,456.04223,214.03917
24,371.16814,197.77357,541.09982,207.85332,369.79003,223.07881,540.94406,230.28616,456.0561,214.02987,25.34368,170.22892,22.42269,171.37952,86.43051,86.73937,85.26771,86.43051,197.70903,207.87513,223.02972,230.22431,0.00484,89.72262,456.11393,213.99357
25,371.20459,197.77058,541.15298,207.76133,369.81963,223.07763,541.11335,230.10524,456.15897,213.93791,25.35251,170.23911,22.28324,171.44738,86.47906,86.82175,85.21814,86.47906,197.73301,207.87882,223.05182,230.08688,0.00405,89.76809,456.19037,213.94903
26,371.24131,197.76154,541.09975,207.68027,369.84954,223.07238,541.34494,229.90196,456.29313,213.83175,25.36235,170.27289,22.14658,171.51409,86.5567,86.93609,85.02943,86.5567,197.75222,207.86441,223.07136,229.95429,0.0034,89.80542,456.26771,213.91593
27,371.24849,197.74542,541.171,207.65346,369.85045,223.06231,541.5465,229.70622,456.3975,213.72582,25.3721,170.32461,22.01845,171.58164,86.6356,87.04918,84.99071,86.6356,197.7661,207.83649,223.08771,229.82952,0.00308,89.82365,456.34457,213.88631
28,371.32878,197.73675,541.36232,207.74335,369.92749,223.07292,541.63057,229.6132,456.47967,213.67498,25.38159,170.3862,21.91152,171.65082,86.62968,87.06091,85.08965,86.62968,197.77714,207.79997,223.10415,229.71982,0.00353,89.79768,456.42016,213.85963
29,371.41398,197.71816,541.55233,207.77762,370.00893,223.07936,541.68748,229.55133,456.55073,213.63474,25.3896,170.46398,21.83083,171.71393,86.6118,87.05564,85.20316,86.6118,197.78284,207.75555,223.11569,229.62984,0.00371,89.78736,456.46628,213.85712
30,371.49824,197.72025,541.7485,207.82327,370.09767,223.10734,541.71516,229.53049,456.6067,213.62537,25.39626,170.53324,21.7925,171.76089,86.58189,87.02712,85.33926,86.58189,197.78282,207.70706,223.12181,229.57339,0.00416,89.76164,456.50697,213.87294
31,371.56276,197.71559,541.90998,207.83606,370.1604,223.10774,541.79495,229.48334,456.67886,213.59947,25.40216,170.59031,21.80522,171.78665,86.58549,87.03937,85.42576,86.58549,197.77764,207.66377,223.12231,229.55891,0.00417,89.76115,456.55988,213.89904
32,371.63326,197.72202,542.05417,207.84237,370.23277,223.11143,541.86723,229.50708,456.75025,213.61455,25.40763,170.63824,21.87717,171.7794,86.58795,87.03714,85.49899,86.58795,197.76782,207.6281,223.11993,229.59578,0.00421,89.75877,456.63047,213.92575
33,371.70709,197.73104,542.1778,207.80785,370.30914,223.11372,541.92874,229.51148,456.81791,213.62126,25.41221,170.66995,21.98696,171.74858,86.58147,87.02801,85.55761,86.58147,197.75893,207.59797,223.11784,229.66237,0.00402,89.76947,456.72891,213.94782
34,371.78097,197.73955,542.27759,207.73252,370.38557,223.12348,541.97621,229.69529,456.87859,213.71742,25.41785,170.68501,22.13132,171.69726,86.58462,87.00297,85.60846,86.58462,197.75,207.57354,223.11521,229.75605,0.00363,89.79217,456.85488,213.95943
35,371.85055,197.76002,542.35029,207.61636,370.45931,223.13133,542.00636,229.82544,456.92845,213.79273,25.42164,170.61508,22.35809,171.56109,86.57539,86.97196,85.64484,86.57539,197.74176,207.55337,223.11315,229.92835,0.00296,89.83016,456.99662,213.95774
36,371.91051,197.77622,542.39262,207.54961,370.52172,223.14074,542.01594,229.95781,456.96322,213.86701,25.42416,170.54157,22.62116,171.43057,86.56141,86.93754,85.66266,86.56141,197.73245,207.53763,223.11043,230.12962,0.00257,89.85294,457.14481,213.94015
37,371.9654,197.75564,542.40132,207.42374,370.56838,223.13201,542.00167,230.14833,456.98353,213.95198,25.42534,170.49768,22.86638,171.37561,86.54713,86.90139,85.66689,86.54713,197.72537,207.52858,223.11019,230.31584,0.00167,89.90439,457.28767,213.90498
38,372.00535,197.76334,542.37311,207.32897,370.60895,223.14166,541.96028,230.31002,456.98282,214.03668,25.42965,170.52146,23.05602,171.42486,86.52162,86.85243,85.65334,86.52162,197.71827,207.52547,223.11228,230.45564,0.00112,89.93581,457.40316,213.85216
39,372.04131,197.75201,542.19956,207.25478,370.63964,223.14582,541.8946,230.49707,456.96795,214.12454,25.43373,170.62827,23.15411,171.56917,86.49043,86.79839,85.50801,86.49043,197.711,207.52772,223.11586,230.52421,0.00065,89.9629,457.48202,213.783
40,372.06069,197.74909,542.18048,207.22805,370.65874,223.1574,541.82011,230.66011,456.9404,214.2046,25.43993,170.80506,23.14778,171.78959,86.4601,86.7449,85.5251,86.4601,197.70402,207.53274,223.12089,230.50699,0.00054,89.96901,457.50672,213.69677
41,372.07516,197.76042,542.17718,207.23181,370.67458,223.18061,541.77771,230.67635,456.92643,214.21839,25.44987,171.01825,23.03422,172.04327,86.43265,86.71623,85.53655,86.43265,197.69669,207.5395,223.12805,230.39797,0.00058,89.96667,457.45803,213.59475
42,372.09812,197.74246,542.14968,207.25647,370.68978,223.17306,541.85355,230.54363,456.97584,214.14304,25.46357,171.23358,22.80583,172.29638,86.4477,86.75728,85.45179,86.4477,197.68913,207.53931,223.13698,230.18794,0.00057,89.96757,457.32848,213.48125
43,372.10946,197.73533,542.15285,207.3172,370.69667,223.18599,541.90277,230.6261,457.00611,214.18072,25.47972,171.40444,22.46625,172.49776,86.47481,86.77796,85.42292,86.47481,197.68191,207.52901,223.14829,229.88346,0.00084,89.9521,457.1154,213.35885
44,372.09654,197.66594,542.16067,207.40808,370.66556,223.10747,541.9775,230.60646,457.03702,214.1362,25.5007,171.48555,22.03116,172.5979,86.52257,86.83613,85.38914,86.52257,197.67638,207.50947,223.16236,229.49473,0.00104,89.94065,456.80731,213.23302
45,372.11003,197.64411,543.44945,207.56154,370.67278,223.1165,543.42598,229.53062,457.768,213.58736,25.52532,171.43778,21.54061,172.55478,87.12908,87.61497,85.89308,87.12908,197.67503,207.48603,223.18199,229.05658,0.00145,89.91673,456.40956,213.11481
46,372.0847,197.64708,543.9654,207.72394,370.64688,223.15134,544.08443,228.60866,458.08457,213.12787,25.55102,171.21572,21.02264,172.3197,87.3821,88.01034,86.05068,87.3821,197.67879,207.4575,223.20933,228.58708,0.00224,89.87143,455.93027,213.01108
47,372.0472,197.67604,543.94426,207.76428,370.61807,223.22638,543.9386,227.84816,457.9929,212.7621,25.57947,170.78185,20.50711,171.85282,87.25968,87.99921,86.09654,87.25968,197.69114,207.42782,223.24746,228.11145,0.00274,89.84274,455.38023,212.9304
48,372.05265,197.74905,543.37733,207.7483,370.64208,223.28595,543.25566,227.18972,457.65415,212.46938,25.61048,170.11761,20.04572,171.13651,86.85796,87.6818,85.85309,86.85796,197.71682,207.39483,223.30004,227.66853,0.00312,89.82135,454.78737,212.88822
49,371.99538,197.76443,542.15961,207.6926,370.58418,223.35018,541.96488,226.76303,456.98013,212.26373,25.64254,169.20113,19.67184,170.14777,86.21274,87.10436,85.30205,86.21274,197.75231,207.36202,223.36077,227.28658,0.00318,89.81787,454.18385,212.89381
50,371.95857,197.77645,540.53269,207.60296,370.54416,223.40553,540.24126,226.49519,456.09992,212.13582,25.67442,167.9928,19.42435,168.86904,85.35782,86.29481,84.55437,85.35782,197.80049,207.33777,223.43344,227.00319,0.00309,89.82271,453.63861,212.92865
51,372.00242,197.78562,538.77436,207.56383,370.58444,223.45608,538.37073,226.37693,455.18657,212.08127,25.70512,166.51892,19.34179,167.30597,84.40361,85.36339,83.70977,84.40361,197.86376,207.32129,223.52009,226.8583,0.00338,89.80615,453.19656,212.99774
52,372.08103,197.84069,536.8076,207.51922,370.66902,223.54457,536.28851,226.48023,454.18477,212.16046,25.73518,164.79964,19.43882,165.47817,83.34315,84.28807,82.75309,83.34315,197.94336,207.31157,223.62085,226.8703,0.00381,89.78175,452.90085,213.10102
53,372.20993,197.84644,534.8187,207.40936,370.79116,223.59852,534.16749,226.79048,453.18871,212.31846,25.76288,162.86412,19.71803,163.42818,82.26179,83.16607,81.77747,82.26179,198.04169,207.30944,223.73565,227.04958,0.0037,89.78777,452.79172,213.23794
54,372.60464,197.92428,533.06842,207.29181,371.19056,223.68287,532.29526,227.25112,452.44995,212.5877,25.78802,160.76438,20.23197,161.21092,81.1806,82.01335,80.79223,81.1806,198.15449,207.31059,223.86215,227.45252,0.00347,89.80121,452.90908,213.40796
55,373.15542,198.02198,531.42907,207.13672,371.75005,223.79929,530.54098,227.79617,451.8482,212.90908,25.80458,158.58975,20.98252,158.92541,80.08858,80.83509,79.78994,80.08858,198.28077,207.314,223.99889,228.09317,0.00306,89.82472,453.28895,213.60951
56,373.98116,198.11905,530.21306,206.98469,372.57818,223.9267,529.21997,228.48951,451.60056,213.30428,25.81721,156.63076,21.77706,156.87308,79.09085,79.73314,78.86611,79.09085,198.41508,207.31859,224.14176,228.80484,0.00238,89.86385,453.96393,213.84052
57,375.23498,198.26523,529.64214,206.8662,373.83552,224.06821,528.56098,229.31953,451.89798,213.79238,25.82552,154.94702,22.57346,155.12044,78.21961,78.73589,78.05208,78.21961,198.5532,207.32255,224.28813,229.55365,0.00146,89.91623,454.95729,214.09771
58,376.87099,198.434,529.53625,206.80654,375.4823,224.234,528.38664,230.17665,452.62882,214.30532,25.83102,153.58962,23.34397,153.70304,77.4025,77.7828,77.27215,77.4025,198.68687,207.32436,224.4313,230.30924,0.00101,89.9419,456.28454,214.37274
59,378.83223,198.62412,530.04383,206.80982,377.44952,224.41206,528.85137,231.12324,453.8418,214.87368,25.82599,152.58097,24.05356,152.64269,76.74949,76.98546,76.62751,76.74949,198.81001,207.32337,224.56371,231.03181,0.00051,89.97054,457.97065,214.65624
60,381.32333,198.81625,531.74483,206.85532,379.94982,224.60615,530.35694,232.07151,455.84014,215.44388,25.81781,151.92155,24.68683,151.94428,76.34941,76.44139,76.38905,76.34941,198.9184,207.31733,224.68152,231.70032,0.00019,89.98938,460.02374,214.94758
61,384.16835,198.99385,534.14283,206.94545,382.79653,224.78875,532.68932,232.87136,458.42884,215.93261,25.80798,151.59732,25.22742,151.59274,76.16784,76.14904,76.24551,76.16784,199.00205,207.30326,224.77496,232.29071,-0.00016,90.00926,462.44807,215.23678
62,387.40146,199.16662,537.48172,207.07203,386.03145,224.94205,535.99907,233.56747,461.70026,216.36704,25.79944,151.5949,25.65772,151.57282,76.2638,76.15313,76.34937,76.2638,199.05817,207.28096,224.842,232.78387,-0.00048,90.02726,465.28747,215.4905
63,391.06449,199.30222,541.90662,207.18492,389.70348,225.06213,540.43463,234.1054,465.74956,216.70381,25.79554,151.87616,25.97581,151.84439,76.68556,76.50404,76.74964,76.68556,199.08162,207.24911,224.87922,233.16929,-0.00057,90.03293,468.52175,215.69999
64,394.93587,199.3215,547.23427,207.37883,393.55938,225.06134,545.79188,234.02271,470.36387,216.6721,25.80133,152.40512,26.19188,152.36962,77.39785,77.26131,77.43012,77.39785,199.07184,207.20064,224.88593,233.4441,-0.00057,90.0327,472.11087,215.85881
65,399.12393,199.41721,553.278,207.55779,397.7624,225.18443,551.91647,233.325,475.5202,216.37111,25.81227,153.14078,26.31148,153.10576,78.25487,78.25567,78.25567,78.25487,199.02767,207.13004,224.85865,233.60511,-3e-05,90.0018,476.02603,215.9601
66,403.5601,199.44174,558.4939,207.53786,402.2135,225.20908,557.1473,233.30519,480.3537,216.37347,25.8295,154.01754,26.34638,153.98554,78.63803,78.63815,78.63815,78.63803,198.94207,207.03479,224.79492,233.64837,-0.0,90.00027,480.2112,215.99999
67,408.08231,199.37922,563.77184,207.46958,406.74369,225.15593,562.43322,233.24629,485.25776,216.31276,25.85715,154.98724,26.31948,154.96023,79.01136,79.01051,79.01052,79.01136,198.81641,206.91315,224.69497,233.58245,3e-05,89.9981,484.61105,215.97729
68,412.64441,199.24702,569.06873,207.32674,411.31357,225.03769,567.73789,233.1174,490.19115,216.18221,25.89113,156.00866,26.2531,155.98871,79.37442,79.37312,79.37312,79.37442,198.64909,206.76405,224.55713,233.42002,5e-05,89.99709,489.17524,215.88899
69,417.21326,198.97536,574.37896,207.14355,415.86927,224.84309,573.03497,233.01127,495.12412,215.99332,25.93324,157.01393,26.1678,157.00297,79.74781,79.74741,79.74741,79.74781,198.44147,206.59303,224.38111,233.17746,2e-05,89.99911,493.836,215.74017
70,421.68964,198.64732,579.57795,206.91101,420.33248,224.58156,578.22079,232.84526,499.95522,215.74629,25.98009,157.95889,26.08697,157.96098,80.11164,80.11144,80.11143,80.11164,198.19473,206.39801,224.16951,232.87901,1e-05,89.99955,498.51701,215.53588
71,426.00918,198.23964,584.62856,206.63066,424.63325,224.25576,583.25263,232.64678,504.6309,215.44321,26.03237,158.84211,26.0351,158.84753,80.48191,80.48158,80.48158,80.48191,197.9157,206.17961,223.92773,232.55044,1e-05,89.99927,503.16687,215.28429
72,430.12262,197.79401,589.43718,206.28787,428.7317,223.89157,588.04626,232.38544,509.08444,215.08972,26.09207,159.64286,26.02527,159.64802,80.83385,80.83338,80.83338,80.83385,197.60764,205.94041,223.65947,232.21463,2e-05,89.99897,507.71502,214.99296
73,434.05442,197.30483,594.11085,205.92882,432.64533,223.46097,592.70175,232.08496,513.37809,214.6949,26.15373,160.37531,26.0661,160.37825,81.2075,81.20728,81.20728,81.2075,197.27584,205.68046,223.37133,231.89342,1e-05,89.99952,512.09896,214.67132
74,437.89322,196.88259,598.7001,205.54084,436.48368,223.06325,597.29055,231.7215,517.59189,214.30204,26.21506,161.07362,26.1644,161.07447,81.58011,81.58002,81.58003,81.58011,196.92945,205.40399,223.06996,231.60019,0.0,89.99979,516.27717,214.33227
75,441.3848,196.4491,602.89355,205.0981,439.97945,222.68728,601.4882,231.33628,521.4365,213.89269,26.27154,161.81394,26.27154,161.81393,81.93017,81.93043,81.93044,81.93017,196.57635,205.11894,222.7634,231.31564,-1e-05,90.00056,520.19519,213.98811
76,444.56616,196.00641,606.92119,204.65998,443.16337,222.31216,605.5184,230.96573,525.04228,213.48607,26.32593,162.63671,26.32593,162.6367,82.35257,82.35323,82.35324,82.35257,196.22481,204.83416,222.46023,230.99577,-3e-05,90.00147,523.80548,213.65383
77,447.44777,195.61358,610.6815,204.26241,446.05113,221.95418,609.28485,230.60301,528.36631,213.10829,26.37579,163.50154,26.37579,163.50154,82.78813,82.78913,82.78913,82.78813,195.88273,204.55737,222.16948,230.69106,-4e-05,90.00218,527.08857,213.34236
78,449.83593,195.23652,613.90251,203.91337,448.43896,221.63664,612.50554,230.31349,531.17074,212.775,26.4204,164.42397,26.4204,164.42396,83.20426,83.20502,83.20502,83.20426,195.55907,204.2979,221.89901,230.4157,-3e-05,90.00165,530.02076,213.06311
79,451.76761,194.9355,616.83893,203.61985,450.37641,221.36408,615.44772,230.04842,533.60767,212.49196,26.45987,165.40704,26.45987,165.40703,83.702,83.70278,83.70279,83.702,195.2629,204.06518,221.65596,230.17426,-3e-05,90.00172,532.59815,212.82622
80,453.49603,194.63683,619.64273,203.38399,452.10136,221.11832,618.24805,229.86548,535.87204,212.25116,26.4974,166.46047,26.4974,166.46046,84.23818,84.23867,84.23868,84.23818,195.00332,203.86225,221.44975,229.97875,-2e-05,90.00107,534.83317,212.63839
81,454.73385,194.39672,621.94313,203.23783,453.33101,220.92531,620.54028,229.76641,537.63706,212.08157,26.53387,167.5817,26.53388,167.5817,84.76849,84.76865,84.76865,84.76849,194.78064,203.69843,221.28061,229.83896,-1e-05,90.00034,536.73788,212.48952
82,455.67749,194.27227,624.06431,203.14201,454.27998,220.80501,622.6668,229.67476,539.17214,211.97351,26.5733,168.76387,26.5733,168.76387,85.3504,85.35031,85.35031,85.3504,194.60483,203.58247,221.15912,229.76459,0.0,89.99979,538.3372,212.37079
83,456.30054,194.1447,625.8714,203.08944,454.89999,220.70205,624.47085,229.64679,540.38569,211.89575,26.61815,169.99023,26.61815,169.99023,85.93843,85.9381,85.9381,85.93843,194.47861,203.51206,221.08635,229.75788,1e-05,89.99928,539.61407,212.2992
84,456.43413,194.09104,627.28453,203.17877,455.01991,220.6762,625.87031,229.76394,541.15222,211.92749,26.66614,171.24636,26.66614,171.24635,86.57536,86.57549,86.57549,86.57536,194.4047,203.484,221.06441,229.81785,-0.0,90.00027,540.5699,212.27421
85,456.34587,194.12891,628.33948,203.23103,454.93578,220.77825,626.92938,229.88037,541.63763,212.00464,26.71427,172.52125,26.71427,172.52124,87.14485,87.14463,87.14463,87.14485,194.38038,203.49677,221.09051,229.93881,1e-05,89.99952,541.21536,212.29364
86,455.98344,194.18186,629.47774,203.34291,454.57332,220.8935,628.06761,230.05455,542.02553,212.11821,26.76602,173.78309,26.76602,173.78309,87.89171,87.89138,87.89138,87.89171,194.39854,203.54834,221.16163,230.10965,1e-05,89.99929,541.56132,212.35499
87,455.21372,194.25725,630.11394,203.51696,453.79661,221.0299,628.69683,230.28961,541.95527,212.27343,26.82384,175.0201,26.82384,175.0201,88.59278,88.59247,88.59247,88.59278,194.45697,203.63503,221.27438,230.32232,1e-05,89.99934,541.62138,212.45471
88,454.29004,194.40869,630.46018,203.67472,452.87897,221.24982,629.04912,230.51585,541.66958,212.46227,26.88375,176.21669,26.88375,176.21669,89.22508,89.22439,89.22439,89.22508,194.54687,203.75337,221.42032,230.56867,3e-05,89.99851,541.40953,212.58684
89,453.23215,194.59011,630.62314,203.91103,451.81929,221.4894,629.21029,230.81031,541.22122,212.70021,26.94745,177.3513,26.94745,177.3513,89.83347,89.83292,89.83292,89.83347,194.66446,203.89802,221.59593,230.84386,2e-05,89.99882,540.94179,212.74697
90,451.90005,194.7775,630.32785,204.18037,450.47806,221.76019,628.90587,231.16306,540.40296,212.97028,27.01166,178.40889,27.01166,178.40889,90.35343,90.35347,90.35346,90.35343,194.80223,204.06266,221.7937,231.12956,-0.0,90.00008,540.23971,212.92818
91,450.52858,194.98677,629.86138,204.43654,449.10186,222.05367,628.43467,231.50344,539.48162,213.24511,27.07829,179.374,27.07829,179.374,90.80755,90.80799,90.80799,90.80755,194.95727,204.24102,222.00904,231.41967,-2e-05,90.00095,539.33542,213.12503
92,449.14702,195.22108,629.27278,204.67168,447.72303,222.35296,627.8488,231.80356,538.49791,213.51232,27.14868,180.23964,27.14868,180.23965,91.2039,91.20436,91.20435,91.2039,195.12215,204.42591,222.23511,231.70963,-2e-05,90.00099,538.24868,213.33051
93,447.62698,195.47888,628.46656,204.89668,446.21123,222.65597,627.05081,232.07378,537.3389,213.77633,27.2168,180.99974,27.2168,180.99974,91.55886,91.55927,91.55926,91.55886,195.29062,204.6117,222.46549,231.98581,-2e-05,90.00087,537.01023,213.5386
94,446.08793,195.71866,627.58449,205.08039,444.68257,222.96022,626.17913,232.32195,536.13353,214.02031,27.28151,181.64545,27.28151,181.64545,91.88667,91.88689,91.88689,91.88667,195.45919,204.79525,222.69513,232.24159,-1e-05,90.00047,535.65569,213.74519
95,444.48682,195.93782,626.45011,205.20894,443.09512,223.25347,625.05842,232.52459,534.77262,214.2312,27.34155,182.19474,27.34155,182.19474,92.12043,92.12038,92.12037,92.12043,195.62415,204.97261,222.9197,232.47994,0.0,89.99989,534.20427,213.94616
96,442.74085,196.0812,625.15936,205.37146,441.34675,223.4547,623.76527,232.74496,533.25306,214.41308,27.39987,182.62987,27.39987,182.62987,92.34997,92.34999,92.34998,92.34997,195.78327,205.14005,223.13655,232.69356,-0.0,90.00003,532.68844,214.1383
97,440.93145,196.22722,623.73659,205.54139,439.535,223.63504,622.34014,232.94921,531.63579,214.58822,27.4559,182.98793,27.4559,182.98793,92.54407,92.54405,92.54405,92.54407,195.93307,205.2972,223.34182,232.88139,0.0,89.99997,531.15038,214.31951
98,439.01263,196.34638,622.09751,205.63484,437.61963,223.80569,620.7045,233.09416,529.85857,214.72027,27.50804,183.29687,27.50804,183.29686,92.6854,92.68531,92.68531,92.6854,196.07354,205.44382,223.5338,233.0457,0.0,89.9998,529.61317,214.48881
99,437.1894,196.44172,620.41911,205.65643,435.80618,223.94942,619.03589,233.16413,528.11264,214.80293,27.5554,183.55067,27.5554,183.55067,92.75866,92.75851,92.75851,92.75866,196.20374,205.57942,223.70924,233.18429,1e-05,89.99967,528.11923,214.64433
100,435.49754,196.45577,618.88671,205.73537,434.10287,224.02064,617.49203,233.30024,526.49479,214.87801,27.59709,183.76417,27.59709,183.76417,92.84329,92.84317,92.84318,92.84329,196.32079,205.70214,223.86595,233.30449,0.0,89.99975,526.70621,214.78404
101,433.82593,196.49162,617.4164,205.79378,432.42691,224.1062,616.01738,233.40837,524.92166,214.94999,27.63273,183.94025,27.63274,183.94025,92.94699,92.94683,92.94684,92.94699,196.42617,205.81974,224.0027,233.41097,1e-05,89.99967,525.39966,214.91122
102,432.38202,196.54554,616.04668,205.85223,430.98225,224.17388,614.64691,233.48056,523.51447,215.01305,27.66516,184.07745,27.66516,184.07744,92.98479,92.98458,92.98458,92.98479,196.52335,205.93001,224.12435,233.50866,1e-05,89.99955,524.23307,215.02718
103,431.08439,196.55497,614.84679,205.92201,429.67505,224.20763,613.43745,233.57468,522.26092,215.06482,27.6916,184.17181,27.6916,184.1718,93.03641,93.0362,93.0362,93.03641,196.61147,206.03125,224.23074,233.60055,1e-05,89.99954,523.23743,215.13099
